config,media,mediana,max,min
113_pc0.6_pm0.1_roleta_pop100_gen50_elitTrue_drop,0.9748426353466425,0.9888459609516635,0.999984807414335,0.9362431316519723
114_pc0.6_pm0.1_roleta_pop100_gen50_elitFalse_cross,2.0452864765406833,2.048463520136543,2.06254310786298,2.0004457933874016
115_pc0.6_pm0.1_roleta_pop100_gen50_elitFalse_drop,0.9199676613924022,0.9308387064278318,0.9362330264779274,0.8355903563855872
116_pc0.6_pm0.1_roleta_pop100_gen100_elitTrue_cross,2.0625915769842917,2.062606638225931,2.0626118088065377,2.0625217780789957
117_pc0.6_pm0.1_roleta_pop100_gen100_elitTrue_drop,0.9904099599907188,0.9996742375426835,0.9999983119272745,0.9362453121113605
118_pc0.6_pm0.1_roleta_pop100_gen100_elitFalse_cross,2.0463458852258993,2.054273318764853,2.062592611749157,1.9983323196443028
119_pc0.6_pm0.1_roleta_pop100_gen100_elitFalse_drop,0.9217223291484025,0.9344071100137534,0.990622033281035,0.7628087855431066
120_pc0.6_pm0.1_torneio_pop20_gen50_elitTrue_cross,2.062542842410961,2.0626086034368787,2.062611862753255,2.0614380638092684
121_pc0.6_pm0.1_torneio_pop20_gen50_elitTrue_drop,0.9415148378632637,0.9362447090140353,0.9989385800140103,0.785751334622894
122_pc0.6_pm0.1_torneio_pop20_gen50_elitFalse_cross,2.0507371565377652,2.056297520513847,2.0625493690763217,1.9967234919273882
123_pc0.6_pm0.1_torneio_pop20_gen50_elitFalse_drop,0.6262089265284358,0.6145820868927816,0.9227998473443847,0.2281765950051448
124_pc0.6_pm0.1_torneio_pop20_gen100_elitTrue_cross,2.062550668108054,2.062611055734105,2.0626118468640082,2.0614384863602613
125_pc0.6_pm0.1_torneio_pop20_gen100_elitTrue_drop,0.9544534961850587,0.9362453090128642,0.9999983119272745,0.9362406297239935
126_pc0.6_pm0.1_torneio_pop20_gen100_elitFalse_cross,2.040674054061784,2.051159106905348,2.062086520672586,1.9714235965056603
127_pc0.6_pm0.1_torneio_pop20_gen100_elitFalse_drop,0.6654995297934357,0.6680702916909593,0.9905817754256984,0.3042422024171507
128_pc0.6_pm0.1_torneio_pop50_gen50_elitTrue_cross,2.06256237266572,2.062610134763662,2.0626118559651045,2.061265094203284
